Symbol,Buy/Sell,Quantity,Price
VVV,Buy,360,1374.8
FVD,Sell,190,658
TQM,Sell,590,1080.6
AAA,Sell,520,1207.1
HRT,Buy,880,907
BBB,Buy,700,463
CCC,Buy,960,1244.9
TQM,Buy,510,1055.8
MDU,Sell,510,1658.2
NEH,Buy,350,505
AAA,Buy,390,1195.3
TTT,Buy,830,1345.1
JJJ,Buy,960,738
VVV,Buy,630,1396.5
HHH,Sell,900,1915.7
CGG,Buy,960,1399.4
PDB,Sell,760,472
VVV,Sell,190,1417.6
PPP,Buy,80,936
TTT,Sell,660,1330.2
VVV,Sell,100,1402.3
NNN,Buy,140,633
BBB,Buy,500,471
GGG,Sell,890,592
GKH,Sell,400,1332.7
GKH,Sell,940,1311.4
FFF,Sell,930,250
TTT,Sell,950,1351
HRT,Sell,390,904
CCC,Sell,260,1259.1
VVV,Sell,490,1392.1
CCC,Buy,130,1222
CCC,Sell,260,1231.8
YYY,Sell,110,62
EEE,Sell,940,1340.8
KKK,Sell,730,1643.3
TQM,Sell,840,1052.7
MMM,Buy,410,1707.2
VVV,Sell,270,1410.2
GKH,Buy,490,1327.1
PPP,Buy,520,943
SSS,Buy,750,886
BBB,Buy,10,463
NEH,Buy,630,507
HRT,Buy,480,926
GGG,Buy,610,593
VVV,Sell,860,1405
TTT,Sell,780,1314.2
EEE,Sell,700,1304.5
QQQ,Sell,140,1680.6
CGG,Buy,860,1417.6
NNN,Buy,630,626
GKH,Sell,100,1332.7
TQM,Sell,350,1073.4
BBB,Sell,320,461
PDB,Sell,840,459
DLH,Sell,750,173
YYY,Buy,940,61
TTT,Buy,800,1315
CCC,Buy,350,1252
QQQ,Sell,990,1667
FVD,Buy,380,657
GKH,Buy,580,1332.7
DLH,Buy,650,174
YYY,Buy,480,61
VVV,Sell,560,1412.5
FFF,Sell,960,242
SSS,Buy,450,869
GKH,Sell,450,1319.9
KKK,Sell,790,1661.3
HHH,Buy,60,1907.1
GGG,Sell,220,590
TQM,Sell,370,1102.2
GGG,Sell,540,596
BBB,Sell,580,473
RRR,Buy,40,113
AAA,Sell,950,1210.6
PPP,Buy,950,947
TQM,Sell,470,1055.3
PDB,Buy,260,466
PDB,Sell,180,470
FVD,Buy,970,673
TTT,Sell,60,1336.5
TTT,Sell,420,1323.7
TTT,Sell,350,1338.4
DLH,Sell,790,173
FVD,Sell,950,660
DLH,Buy,190,172
EEE,Buy,570,1345.8
FVD,Sell,190,646
TTT,Buy,950,1324.9
EEE,Sell,740,1317.7
HRT,Buy,120,932
HSW,Buy,230,1067.3
DLH,Buy,820,175
MDU,Sell,190,1635.2
AAA,Sell,310,1219.2
FFF,Sell,240,246
FFF,Sell,890,251
FVD,Buy,290,655
PPP,Sell,70,949
PPP,Sell,400,962
CGG,Buy,50,1395.9
CCC,Sell,980,1244.5
DLH,Buy,830,175
DLH,Buy,320,172
EEE,Buy,670,1334.5
CCC,Buy,300,1266.8
TQM,Buy,790,1060.8
FVD,Buy,290,659
MDU,Sell,850,1643.5
CCC,Buy,310,1243
VVV,Sell,170,1414.4
EEE,Sell,940,1335.6
NEH,Buy,100,506
EEE,Buy,50,1296.9
WWW,Buy,570,1509.8
TTT,Buy,610,1343.7
RRR,Sell,500,114
VVV,Buy,20,1396.9
HRT,Buy,170,921
GKH,Sell,880,1301.6
TTT,Buy,60,1335.7
DLH,Sell,300,173
KKK,Buy,60,1656.4
PDB,Buy,690,459
BBB,Buy,40,464
AAA,Sell,720,1193.8
PPP,Buy,50,962
FFF,Sell,340,247
DLH,Buy,160,171
BBB,Sell,420,471
UUU,Sell,960,683
CCC,Sell,130,1262.4
FFF,Sell,550,247
PDB,Buy,840,472
DLH,Sell,510,175
GKH,Sell,410,1318.3
JJJ,Sell,960,731
CCC,Buy,860,1216.7
TTT,Sell,800,1320.2
VVV,Sell,590,1426.1
RRR,Sell,920,113
FVD,Buy,720,653
GGG,Buy,700,587
TTT,Sell,850,1325.7
MDU,Buy,920,1649.7
NNN,Buy,800,632
PDB,Buy,600,470
HSW,Sell,890,1074.1
GKH,Buy,700,1338.6
NNN,Buy,800,635
GGG,Buy,610,584
EEE,Buy,610,1320.7
PPP,Sell,570,946
BBB,Buy,70,462
GKH,Buy,800,1320
HSW,Sell,790,1066.4
AAA,Sell,100,1191.5
TTT,Sell,970,1317.1
TTT,Sell,970,1304
DLH,Sell,840,172
TTT,Sell,590,1324.2
PPP,Sell,980,946
DLH,Sell,500,173
CGG,Buy,700,1418.5
HRT,Sell,390,917
CCC,Buy,30,1223
VVV,Sell,940,1409.4
GGG,Sell,140,584
FVD,Buy,730,667
CCC,Sell,340,1253.6
VVV,Buy,940,1400.7
TTT,Sell,710,1328.7
HSW,Buy,170,1071
FVD,Sell,10,665
NEH,Sell,540,520
RRR,Sell,490,115
AAA,Sell,250,1214.7
MMM,Sell,620,1673.5
BBB,Buy,320,474
CGG,Buy,810,1413.1
PDB,Buy,650,470
FFF,Buy,290,244
DLH,Sell,870,174
RRR,Sell,440,113
BBB,Sell,140,467
HRT,Buy,50,917
GKH,Buy,40,1336.5
GKH,Sell,600,1327.7
TQM,Sell,830,1073.4
VVV,Sell,510,1404.1
CCC,Sell,180,1249.5
BBB,Sell,600,457
HSW,Buy,780,1052.7
DLH,Sell,260,174
TQM,Buy,550,1035.1
FVD,Buy,30,658
PPP,Sell,830,948
RRR,Sell,890,113
TTT,Buy,130,1325.4
AAA,Buy,420,1208.6
FFF,Buy,450,244
AAA,Buy,860,1242
MMM,Buy,340,1711.3
WWW,Sell,340,1510.1
VVV,Sell,120,1396.7
VVV,Buy,200,1432.9
CCC,Buy,950,1252
TTT,Buy,350,1345
RRR,Sell,520,114
KKK,Sell,260,1659.8
PDB,Buy,240,470
FFF,Sell,220,246
GGG,Buy,480,588
FVD,Buy,530,652
HSW,Sell,830,1048
RRR,Buy,470,113
VVV,Buy,610,1421.1
TQM,Buy,70,1067.3
HRT,Sell,310,893
DLH,Sell,970,172
JJJ,Sell,100,736
PDB,Sell,280,466
CCC,Buy,920,1217.8
TTT,Buy,970,1324.1
FVD,Sell,760,660
FFF,Sell,290,247
SSS,Buy,280,872
GGG,Buy,260,584
SSS,Buy,980,881
DLH,Buy,530,173
VVV,Sell,600,1402
SSS,Buy,670,879
FFF,Buy,440,245
CGG,Buy,340,1423.8
CGG,Sell,800,1429.1
MMM,Sell,840,1701.8
VVV,Buy,650,1409.8
NNN,Buy,600,635
PPP,Sell,110,950
NNN,Buy,680,622
GGG,Buy,280,588
GKH,Sell,260,1327.9
NEH,Buy,360,520
HRT,Buy,190,909
WWW,Buy,230,1491.6
TTT,Sell,740,1318
VVV,Sell,80,1397.4
JJJ,Sell,520,743
VVV,Buy,320,1413.4
MMM,Buy,460,1714.9
PPP,Sell,340,935
EEE,Buy,210,1320.6
HSW,Buy,640,1081.4
RRR,Sell,560,113
PDB,Buy,690,471
DLH,Sell,290,173
GKH,Buy,870,1336
HRT,Sell,950,914
AAA,Sell,310,1249.9
TTT,Buy,130,1331.6
CGG,Sell,710,1404.9
PPP,Buy,740,955
NEH,Buy,800,512
KKK,Buy,180,1653.3
ZZZ,Sell,690,1653.1
GKH,Buy,80,1336.6
FFF,Sell,160,245
MMM,Buy,140,1704.4
BBB,Sell,650,472
HSW,Sell,460,1081.1
KKK,Buy,240,1676.8
YYY,Buy,240,62
TQM,Buy,240,1061.9
PDB,Buy,30,462
PPP,Sell,570,956
PDB,Buy,590,462
EEE,Sell,460,1327.2
AAA,Buy,760,1201.4
FFF,Sell,640,246
KKK,Buy,890,1683.2
RRR,Sell,690,115
TTT,Buy,870,1318.3
SSS,Sell,350,871
DLH,Buy,360,172
FFF,Buy,280,245
HSW,Buy,880,1079.1
FFF,Buy,730,247
SSS,Sell,270,869
PDB,Buy,980,458
DLH,Sell,600,174
NNN,Sell,940,626
FFF,Buy,660,248
QQQ,Sell,740,1662.6
FFF,Buy,110,249
TQM,Buy,840,1057.4
TTT,Buy,650,1324.1
GKH,Buy,730,1331.4
CGG,Sell,260,1410.4
TTT,Sell,290,1317.2
DLH,Sell,840,175
FFF,Buy,710,247
PPP,Sell,520,942
UUU,Buy,450,686
NEH,Buy,760,513
GKH,Sell,420,1319
PPP,Sell,130,959
CCC,Buy,360,1239
HSW,Sell,280,1042
TQM,Sell,250,1080.2
NEH,Buy,110,529
CCC,Sell,430,1247.1
NEH,Buy,360,519
CGG,Sell,70,1433.6
GKH,Buy,170,1345.2
BBB,Buy,40,477
UUU,Sell,190,667
GGG,Sell,570,592
RRR,Sell,150,115
PDB,Sell,720,467
TQM,Buy,720,1077.6
PPP,Sell,500,958
PDB,Sell,280,460
HRT,Buy,790,906
CCC,Buy,720,1235
GKH,Sell,740,1351.8
WWW,Buy,610,1477
GGG,Buy,320,594
PDB,Buy,850,473
DLH,Sell,300,173
TQM,Sell,40,1061.2
KKK,Buy,170,1675.4
MMM,Buy,720,1686.5
AAA,Buy,350,1218.1
SSS,Buy,940,880
BBB,Sell,240,471
TTT,Buy,350,1318.2
EEE,Sell,600,1303
TQM,Sell,360,1071.9
GKH,Buy,910,1328.7
PDB,Sell,240,465
PPP,Sell,690,945
PDB,Sell,820,471
FFF,Sell,990,248
MDU,Buy,730,1665.4
HHH,Buy,990,1957.4
NEH,Sell,670,525
VVV,Buy,960,1401.5
EEE,Buy,120,1343
DLH,Sell,590,174
BBB,Buy,220,466
MMM,Buy,30,1683
EEE,Sell,430,1325.3
BBB,Sell,180,467
BBB,Buy,970,463
NEH,Sell,610,514
VVV,Sell,550,1395.3
GKH,Buy,790,1321.6
EEE,Buy,990,1335
CCC,Sell,300,1237.9
BBB,Sell,330,468
GKH,Buy,730,1343
FFF,Sell,940,246
GGG,Sell,870,587
FFF,Sell,70,244
VVV,Buy,250,1388.9
UUU,Buy,530,678
GKH,Buy,710,1346.2
TQM,Sell,410,1049.6
KKK,Buy,720,1649.2
TQM,Buy,940,1063.2
YYY,Sell,460,61
PPP,Sell,90,940
HRT,Buy,430,917
EEE,Sell,770,1332.7
KKK,Buy,530,1700.3
PDB,Buy,350,462
YYY,Sell,770,60
YYY,Sell,950,61
DDD,Sell,170,1581.4
NEH,Buy,970,519
CGG,Buy,490,1421.2
FVD,Buy,750,659
JJJ,Sell,890,720
BBB,Sell,980,465
TQM,Buy,850,1073
CCC,Buy,90,1251
FFF,Sell,480,248
FVD,Sell,210,653
FFF,Buy,50,244
GKH,Buy,870,1352.3
FVD,Sell,810,666
GGG,Sell,280,579
CGG,Buy,700,1424.1
TTT,Buy,890,1313.3
BBB,Buy,770,468
AAA,Sell,630,1241.8
PDB,Buy,50,456
CCC,Buy,290,1243.9
DLH,Sell,300,175
PDB,Sell,690,460
VVV,Buy,140,1413.4
PDB,Buy,20,462
TTT,Sell,120,1328.8
BBB,Sell,40,466
TTT,Sell,70,1330.6
HRT,Sell,130,925
BBB,Buy,600,468
AAA,Sell,270,1229.8
VVV,Buy,100,1411.3
RRR,Buy,800,113
HHH,Buy,260,1926.8
TTT,Buy,560,1332
AAA,Sell,650,1193.6
PDB,Buy,180,462
MMM,Sell,290,1676.1
TTT,Sell,140,1321.4
FFF,Buy,840,248
GKH,Sell,190,1342.1
GKH,Sell,190,1310.4
EEE,Buy,380,1323
BBB,Sell,290,476
TTT,Buy,590,1316.4
TQM,Buy,920,1082.6
UUU,Buy,650,687
BBB,Buy,330,469
PDB,Sell,960,461
FVD,Buy,90,659
GGG,Sell,700,586
BBB,Sell,410,463
BBB,Buy,170,458
DLH,Buy,840,174
DLH,Buy,180,177
TTT,Buy,820,1336
BBB,Sell,260,460
CCC,Sell,310,1242.2
NNN,Sell,320,631
TQM,Buy,20,1052.6
PDB,Sell,820,478
VVV,Sell,570,1394.1
YYY,Buy,670,62
GGG,Sell,620,592
GKH,Buy,830,1324.9
PDB,Buy,270,466
GGG,Buy,790,594
AAA,Sell,130,1225
PDB,Sell,80,463
PDB,Buy,110,465
EEE,Buy,950,1324.3
RRR,Sell,60,113
TTT,Buy,670,1327.3
YYY,Sell,540,62
VVV,Buy,700,1402.5
CCC,Buy,660,1246
GGG,Sell,370,583
AAA,Sell,880,1233.2
HSW,Sell,380,1066
VVV,Buy,680,1423.9
TQM,Buy,300,1048.3
YYY,Sell,830,62
MDU,Buy,710,1632.5
AAA,Buy,710,1233.4
NEH,Buy,120,514
VVV,Sell,230,1385.7
GKH,Sell,790,1332
EEE,Sell,370,1310.8
AAA,Sell,780,1210.1
PDB,Sell,80,461
NEH,Sell,900,520
AAA,Sell,650,1199.8
CGG,Buy,10,1426.5
DLH,Sell,740,172
GGG,Sell,510,584
VVV,Sell,290,1403
NEH,Buy,360,514
DLH,Sell,310,174
FVD,Buy,730,648
FVD,Sell,60,658
UUU,Buy,930,681
GGG,Buy,340,582
FFF,Buy,840,242
KKK,Sell,650,1675.1
NNN,Sell,170,625
GGG,Sell,870,581
PDB,Sell,590,464
NEH,Sell,190,525
CCC,Sell,70,1251.3
TTT,Buy,380,1308.4
TTT,Buy,540,1318.7
FFF,Buy,240,251
PPP,Sell,530,938
MMM,Buy,180,1663.5
TTT,Sell,760,1320.6
GKH,Sell,860,1334.6
HRT,Sell,410,916
YYY,Buy,520,61
BBB,Buy,990,466
HSW,Buy,370,1063.1
BBB,Buy,50,463
TTT,Buy,550,1333.9
MMM,Buy,380,1689.3
AAA,Sell,790,1220.8
FFF,Buy,940,247
BBB,Buy,260,464
SSS,Buy,500,879
FVD,Sell,280,655
MDU,Sell,640,1613.9
PPP,Sell,540,959
VVV,Sell,300,1400.5
BBB,Sell,340,476
EEE,Buy,440,1313.4
MDU,Buy,970,1682.8
TQM,Sell,460,1079.9
GKH,Buy,630,1346.7
GKH,Sell,990,1349
YYY,Sell,690,61
FFF,Buy,580,247
HRT,Sell,580,932
PDB,Buy,940,461
KKK,Sell,30,1663.7
WWW,Buy,270,1530.6
PDB,Buy,260,466
CCC,Sell,100,1235.9
PPP,Buy,690,927
KKK,Buy,30,1678.3
HSW,Sell,950,1060
CCC,Buy,110,1221.4
XXX,Sell,750,1368.3
VVV,Buy,880,1424.9
EEE,Buy,230,1316.4
GGG,Sell,820,585
PDB,Sell,210,453
SSS,Sell,180,869
PDB,Buy,620,469
GKH,Sell,490,1332.3
PDB,Sell,800,463
RRR,Buy,170,113
BBB,Sell,410,462
BBB,Sell,380,471
FFF,Buy,220,249
KKK,Buy,970,1690.1
TTT,Sell,430,1326.6
RRR,Buy,870,116
GKH,Buy,930,1319.8
TTT,Sell,310,1335.6
VVV,Buy,630,1424.1
BBB,Sell,690,467
FVD,Sell,440,652
GGG,Sell,300,594
AAA,Buy,840,1232.1
HRT,Sell,360,924
CCC,Sell,820,1237.2
TTT,Buy,680,1314.2
RRR,Buy,210,114
VVV,Buy,410,1414.9
VVV,Buy,40,1424
BBB,Buy,810,463
CGG,Buy,720,1407.5
EEE,Buy,260,1308.3
HRT,Sell,440,912
KKK,Buy,280,1670.1
BBB,Sell,840,472
NEH,Sell,160,517
PDB,Sell,240,462
FFF,Buy,240,244
GKH,Buy,350,1326.1
CCC,Buy,560,1255.9
KKK,Buy,680,1681.4
SSS,Sell,600,873
GKH,Buy,680,1340.5
TQM,Sell,300,1069.9
FFF,Sell,930,248
VVV,Buy,190,1429.8
EEE,Sell,920,1346.3
NEH,Sell,970,509
PDB,Sell,360,472
DLH,Buy,100,173
PDB,Sell,630,469
CCC,Sell,300,1242.4
GKH,Buy,50,1328.9
HRT,Buy,640,921
EEE,Sell,830,1319.9
GGG,Buy,50,584
NEH,Buy,720,518
GKH,Sell,810,1346.9
SSS,Buy,90,870
FFF,Buy,830,249
RRR,Buy,410,113
KKK,Buy,930,1681.7
CCC,Buy,120,1226.9
NEH,Buy,410,517
VVV,Sell,650,1397.7
TQM,Sell,530,1071.7
JJJ,Sell,190,730
PDB,Buy,520,472
GKH,Sell,420,1318.3
VVV,Sell,460,1422.1
CCC,Sell,900,1246.3
VVV,Sell,50,1431.9
GGG,Sell,820,587
DLH,Sell,220,177
MDU,Buy,370,1619.6
PPP,Sell,690,948
GGG,Sell,860,578
AAA,Sell,300,1241.4
MDU,Sell,440,1670.5
HRT,Sell,880,921
EEE,Buy,950,1335.4
GKH,Sell,790,1328.9
UUU,Buy,40,686
TTT,Sell,830,1332.5
FFF,Buy,810,245
WWW,Sell,350,1501.6
NEH,Buy,550,517
HSW,Buy,50,1060.5
PDB,Buy,480,472
FVD,Sell,10,662
MDU,Buy,260,1680.3
VVV,Sell,340,1395.2
EEE,Buy,220,1320.7
YYY,Sell,90,61
GGG,Sell,450,588
HRT,Buy,660,920
PDB,Buy,110,459
CCC,Sell,600,1238.9
HHH,Buy,390,1894.7
GGG,Buy,340,593
NEH,Buy,690,509
FFF,Buy,590,250
PDB,Buy,250,464
TTT,Sell,480,1300.5
EEE,Buy,770,1318.6
TQM,Sell,450,1054.6
KKK,Buy,440,1660.5
VVV,Sell,840,1402.2
DLH,Sell,730,173
RRR,Sell,60,113
BBB,Sell,640,458
RRR,Sell,500,113
VVV,Sell,520,1395.7
EEE,Sell,470,1302.5
AAA,Sell,820,1225.6
AAA,Sell,830,1234.6
MDU,Sell,980,1653.6
FFF,Sell,680,240
TTT,Buy,530,1343.4
NNN,Sell,100,627
PPP,Sell,370,940
DDD,Buy,530,1554.4
NNN,Sell,680,618
NEH,Sell,950,499
PDB,Sell,700,476
BBB,Buy,390,466
FFF,Buy,400,248
DLH,Sell,360,175
VVV,Sell,670,1398.9
FFF,Buy,960,246
BBB,Sell,980,469
CCC,Buy,520,1238
GGG,Sell,640,580
AAA,Sell,850,1219.1
SSS,Buy,490,884
TQM,Buy,380,1048
VVV,Sell,920,1399.1
VVV,Buy,800,1418.5
PPP,Buy,200,943
AAA,Sell,580,1216.2
TQM,Sell,200,1069.1
BBB,Buy,550,463
DLH,Buy,160,174
BBB,Buy,180,472
HSW,Buy,570,1067.4
AAA,Sell,790,1227.3
HSW,Sell,250,1053.4
EEE,Sell,910,1325.7
DLH,Buy,710,173
PDB,Buy,630,464
PDB,Sell,140,470
GKH,Sell,20,1335.5
PPP,Buy,450,953
NNN,Buy,710,618
YYY,Buy,60,61
EEE,Sell,440,1324.1
TTT,Sell,450,1307.1
FFF,Buy,940,250
FFF,Buy,700,246
RRR,Sell,790,114
PDB,Sell,270,474
YYY,Buy,620,61
AAA,Buy,510,1236.1
TQM,Sell,100,1068.4
EEE,Sell,430,1333.3
TQM,Sell,820,1060.8
DLH,Sell,270,176
CCC,Sell,390,1217.5
TQM,Sell,970,1044.9
NNN,Sell,870,635
FFF,Buy,670,245
PDB,Buy,200,474
HRT,Buy,350,901
NEH,Buy,560,520
BBB,Buy,710,476
CCC,Sell,450,1230.9
DLH,Sell,120,173
MMM,Buy,810,1700.9
GGG,Sell,450,577
HSW,Sell,620,1045.5
TQM,Sell,360,1059.3
RRR,Sell,730,112
VVV,Buy,350,1394.9
TTT,Buy,890,1327.4
FFF,Buy,570,247
TTT,Buy,780,1323.7
VVV,Buy,900,1385.1
SSS,Buy,30,876
QQQ,Buy,440,1643.4
KKK,Buy,990,1693.3
DLH,Buy,980,176
PDB,Sell,140,464
MMM,Sell,560,1682.8
SSS,Buy,160,883
CCC,Sell,990,1237.1
CCC,Buy,370,1229.7
BBB,Buy,660,471
NEH,Buy,520,510
VVV,Buy,680,1398.5
BBB,Sell,50,467
GGG,Sell,350,588
CGG,Buy,940,1415
HSW,Sell,180,1062.6
FFF,Buy,700,246
DLH,Buy,160,175
FFF,Buy,140,245
PDB,Buy,780,466
GKH,Sell,60,1312.3
BBB,Sell,870,468
GGG,Sell,850,586
TTT,Buy,550,1322.2
FFF,Buy,700,247
GGG,Buy,900,587
YYY,Sell,100,61
AAA,Sell,460,1209.2
VVV,Sell,140,1405.3
PDB,Sell,840,473
FFF,Sell,210,246
PPP,Buy,390,936
CGG,Buy,600,1447.9
SSS,Sell,70,864
SSS,Sell,350,877
JJJ,Buy,680,726
CCC,Buy,50,1225.5
KKK,Buy,920,1669.6
NEH,Buy,510,514
BBB,Buy,90,468
NEH,Sell,980,512
FFF,Sell,520,241
CGG,Sell,50,1413.5
QQQ,Buy,830,1663.4
BBB,Buy,660,468
GKH,Buy,330,1343.3
GGG,Sell,950,582
GGG,Sell,490,581
HHH,Sell,930,1920.8
CCC,Buy,880,1234
CCC,Buy,270,1228
FFF,Sell,440,248
EEE,Buy,750,1329
GGG,Sell,430,582
NEH,Buy,570,524
MMM,Buy,630,1732
SSS,Buy,820,878
FFF,Sell,110,242
BBB,Sell,80,467
CCC,Sell,150,1238.2
MMM,Sell,80,1706.1
GGG,Sell,480,582
BBB,Buy,600,461
PDB,Sell,140,465
UUU,Sell,480,688
DLH,Sell,890,173
FVD,Buy,360,661
MMM,Sell,970,1700.4
KKK,Buy,750,1681.6
GGG,Buy,660,588
RRR,Sell,740,112
YYY,Sell,410,61
VVV,Sell,50,1404.8
HRT,Buy,710,916
JJJ,Buy,850,738
CCC,Sell,650,1256.4
NNN,Sell,590,625
UUU,Buy,870,679
YYY,Sell,20,62
PDB,Sell,940,468
DLH,Buy,520,176
GGG,Buy,590,598
KKK,Sell,170,1644.9
DDD,Sell,190,1594.8
PDB,Sell,40,461
FVD,Buy,550,653
CCC,Sell,300,1233.7
FVD,Sell,940,659
HHH,Buy,120,1898.6
PPP,Buy,980,936
BBB,Sell,650,469
GGG,Sell,520,585
PDB,Sell,260,463
UUU,Sell,830,687
DLH,Sell,990,173
FVD,Sell,460,659
EEE,Sell,260,1332.5
PDB,Sell,820,462
HRT,Buy,240,909
SSS,Sell,440,862
NEH,Sell,470,522
GKH,Sell,980,1347.2
FFF,Buy,260,246
MMM,Buy,660,1713
GKH,Buy,160,1354.3
RRR,Sell,160,112
GGG,Buy,520,584
MMM,Buy,700,1688.5
EEE,Sell,200,1341.8
SSS,Sell,990,872
RRR,Sell,810,113
VVV,Sell,430,1415.6
NEH,Sell,550,520
FFF,Buy,140,247
UUU,Buy,960,685
FFF,Buy,460,249
MMM,Sell,270,1692.8
EEE,Buy,610,1338.5
HRT,Buy,660,910
FFF,Sell,260,243
KKK,Buy,970,1674
RRR,Sell,380,112
TTT,Sell,850,1341.4
AAA,Sell,440,1210.4
PDB,Sell,20,469
RRR,Buy,380,114
AAA,Buy,320,1225.9
GGG,Buy,610,594
VVV,Buy,540,1408.2
EEE,Buy,120,1338.4
FFF,Sell,710,249
UUU,Sell,20,690
TQM,Buy,930,1042.2
SSS,Buy,220,876
VVV,Buy,480,1415.6
TTT,Buy,900,1314.7
FFF,Buy,810,241
TTT,Sell,780,1310
KKK,Sell,750,1687.7
CCC,Buy,430,1215.8
EEE,Sell,670,1324.3
FFF,Buy,100,241
TQM,Buy,990,1058.9
SSS,Sell,140,890
EEE,Sell,150,1345.6
VVV,Buy,840,1402.9
VVV,Sell,440,1407.1
DLH,Sell,460,175
SSS,Buy,960,881
SSS,Buy,340,880
TTT,Buy,660,1313.4
VVV,Sell,140,1391.9
DDD,Buy,320,1559.9
MMM,Sell,800,1692.2
TTT,Sell,890,1328.7
VVV,Buy,410,1413.7
PDB,Buy,180,459
DLH,Buy,370,170
CCC,Buy,490,1253.8
NNN,Sell,560,620
NEH,Sell,510,511
KKK,Sell,120,1695.9
TTT,Buy,110,1332
CCC,Sell,650,1255.9
CCC,Buy,450,1235.6
HSW,Sell,10,1065.5
AAA,Buy,280,1202.5
TQM,Buy,420,1054.3
SSS,Sell,830,865
TTT,Buy,980,1337.1
KKK,Buy,480,1663.8
VVV,Buy,410,1407.7
PDB,Sell,750,474
MMM,Buy,650,1686
GKH,Sell,450,1334.9
DLH,Sell,390,177
NEH,Buy,230,526
TQM,Sell,340,1020.6
PDB,Sell,700,467
FFF,Buy,300,243
VVV,Sell,200,1417.8
PDB,Sell,990,466
VVV,Sell,290,1424.4
FFF,Sell,410,249
FVD,Buy,330,667
FFF,Sell,720,244
DLH,Buy,810,173
NEH,Sell,340,507
TTT,Buy,330,1315.3
MDU,Buy,720,1638.1
GGG,Buy,300,591
TQM,Buy,250,1063
BBB,Sell,50,470
RRR,Buy,700,114
RRR,Buy,470,113
TTT,Sell,650,1319.5
NEH,Buy,740,517
PDB,Sell,810,465
PDB,Sell,820,466
DLH,Sell,80,172
JJJ,Sell,150,744
AAA,Sell,180,1228
PPP,Buy,100,938
JJJ,Buy,770,722
SSS,Buy,550,878
PDB,Sell,830,470
AAA,Buy,520,1226.5
KKK,Buy,320,1688.2
FFF,Buy,690,246
BBB,Sell,50,469
MMM,Buy,330,1682.1
NEH,Buy,140,515
GGG,Buy,760,594
DLH,Sell,290,175
CGG,Sell,490,1424.9
NNN,Buy,830,621
GGG,Sell,190,586
SSS,Sell,310,878
JJJ,Buy,640,738
PPP,Buy,190,951
VVV,Buy,270,1383.5
CGG,Buy,700,1424.7
AAA,Buy,190,1222.3
DDD,Buy,530,1580.6
TTT,Buy,200,1324.8
AAA,Buy,950,1207.9
EEE,Buy,390,1328.6
TQM,Buy,150,1070.3
FFF,Buy,250,248
HRT,Buy,830,912
NEH,Sell,710,518
MMM,Sell,600,1711.2
FFF,Buy,350,247
BBB,Sell,80,458
GKH,Buy,920,1343.4
DLH,Buy,240,172
SSS,Buy,670,866
DLH,Buy,100,175
PDB,Sell,950,461
CCC,Sell,660,1227.1
MMM,Sell,570,1694.2
GKH,Buy,890,1342.5
RRR,Buy,30,114
MDU,Sell,100,1636.8
MMM,Buy,940,1672.3
TTT,Buy,220,1317.4
TTT,Buy,270,1337.3
YYY,Sell,200,63
FVD,Sell,910,660
NNN,Sell,320,621
FVD,Buy,610,652
NEH,Sell,870,521
AAA,Buy,840,1227.5
MDU,Sell,520,1628.1
CGG,Sell,650,1441.5
FFF,Sell,760,244
FFF,Sell,40,245
MMM,Buy,70,1708.1
DLH,Buy,660,175
TQM,Sell,60,1073.3
TTT,Sell,730,1330.8
KKK,Sell,980,1674.7
MMM,Buy,440,1694.1
VVV,Buy,570,1395.7
MMM,Buy,350,1699.7
EEE,Sell,960,1334
RRR,Sell,100,113
TTT,Buy,370,1320.5
FVD,Buy,170,648
EEE,Buy,660,1331.3
GKH,Buy,440,1360.7
PPP,Buy,140,946
JJJ,Sell,680,722
CCC,Buy,40,1231.6
CCC,Sell,750,1237.9
RRR,Buy,450,114
FVD,Sell,270,665
FVD,Buy,990,642
PPP,Buy,240,945
FVD,Sell,930,651
TTT,Buy,840,1304.4
EEE,Buy,620,1335.7
UUU,Buy,950,679
BBB,Sell,610,470
GKH,Sell,840,1332.8
FFF,Buy,760,249
CCC,Buy,870,1239
BBB,Sell,190,466
PDB,Sell,610,460
FFF,Sell,620,245
KKK,Sell,900,1651.4
EEE,Sell,380,1317.7
CGG,Buy,470,1418.8
TTT,Sell,340,1311.3
PPP,Buy,770,945
GKH,Sell,520,1329.8
CCC,Sell,370,1234.2
HRT,Buy,450,915
FFF,Buy,570,245
RRR,Buy,630,113
BBB,Buy,720,466
TTT,Sell,530,1356.4
FVD,Buy,570,661
GGG,Buy,470,596
EEE,Sell,560,1315.2
KKK,Sell,180,1617.6
CCC,Sell,520,1242.9
TTT,Sell,620,1337.3
HRT,Sell,740,891
CCC,Sell,480,1220.4
EEE,Buy,740,1314.8
FVD,Sell,650,661
CCC,Buy,930,1251.1
TQM,Sell,180,1075.5
EEE,Buy,100,1289.3
PDB,Buy,80,467
CCC,Sell,160,1233.2
TTT,Sell,620,1327.2
CGG,Sell,950,1410.5
CGG,Sell,730,1423.9
HRT,Sell,940,918
TQM,Buy,520,1062.2
TTT,Buy,850,1316.1
AAA,Buy,490,1232.9
VVV,Buy,940,1393.5
KKK,Buy,550,1641.5
BBB,Buy,280,466
NEH,Sell,60,503
SSS,Sell,30,902
VVV,Sell,330,1419.6
TQM,Buy,290,1032.7
